exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.095700	8	0.011767	60	0	60-180	60	155	NoGap	1	1	2	1	1	target	1	1943	29	29	11.927	11.753	35.300
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.095714	8	0.011767	60	0	60-180	60	147	NoGap	1	2	2	0	1	target	1	532	734	763	11.765	11.753	11.776
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.095725	8	0.011767	60	0	60-180	60	103	NoGap	1	3	2	0	0	distractor	1	567	717	1480	11.765	11.753	11.783
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.095732	8	0.011767	60	0	60-180	60	118	NoGap	1	4	2	1	0	distractor	1	437	782	2262	11.816	11.747	23.528
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.095741	8	0.011767	60	0	60-180	60	165	NoGap	1	5	2	1	0	distractor	1	485	758	3020	11.765	11.753	11.776
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.095749	8	0.011767	60	0	60-180	60	110	NoGap	1	6	2	1	0	distractor	1	473	764	3784	11.765	11.752	11.777
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.095755	8	0.011767	60	0	60-180	60	125	NoGap	1	7	2	45	0	distractor	1	332	834	4618	11.765	11.737	11.790
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.095803	8	0.011767	60	0	60-180	60	127	NoGap	1	8	2	1	1	distractor	0	367	-1000	3618	11.765	11.753	11.776
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.095809	8	0.011767	60	0	60-180	60	150	NoGap	1	9	2	45	1	target	1	308	846	4464	11.765	11.753	11.776
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.095817	8	0.011767	60	0	60-180	60	112	NoGap	1	10	2	1	1	target	1	414	793	5257	11.765	11.754	11.776
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.095823	8	0.011767	60	0	60-180	60	68	NoGap	1	11	2	1	1	target	1	367	817	6074	11.765	11.754	11.776
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.095828	8	0.011767	60	0	60-180	60	179	NoGap	1	12	2	1	1	distractor	0	332	-1000	5074	11.765	11.753	11.778
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.095835	8	0.011767	60	0	60-180	60	108	NoGap	1	13	2	3	1	target	1	356	822	5896	11.765	11.744	11.788
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.095841	8	0.011767	60	0	60-180	60	66	NoGap	1	14	2	0	1	target	1	273	864	6760	11.765	11.754	11.777
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.095846	8	0.011767	60	0	60-180	60	76	NoGap	1	15	2	3	0	distractor	1	532	734	7494	11.765	11.753	11.776
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.095852	8	0.011767	60	0	60-180	60	161	NoGap	1	16	2	0	0	target	0	402	-1000	6494	11.765	11.754	11.776
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.095858	8	0.011767	60	0	60-180	60	79	NoGap	1	17	2	3	0	distractor	1	367	817	7311	11.765	11.755	11.776
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.095904	8	0.011767	60	0	60-180	60	173	NoGap	1	18	2	0	0	distractor	1	390	805	8116	11.765	11.755	11.777
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.095911	8	0.011767	60	0	60-180	60	128	NoGap	1	19	2	0	1	target	1	331	835	8951	11.765	11.754	11.776
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.095917	8	0.011767	60	0	60-180	60	153	NoGap	1	20	2	0	0	distractor	1	390	805	9756	11.765	11.755	11.777
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.095923	8	0.011767	60	0	60-180	60	162	NoGap	1	21	2	3	1	target	1	355	823	10579	11.765	11.753	11.776
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.095929	8	0.011767	60	0	60-180	60	163	NoGap	1	22	2	0	0	distractor	1	461	770	11349	11.765	11.754	11.775
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.095936	8	0.011767	60	0	60-180	60	64	NoGap	1	23	2	45	0	target	0	555	-1000	10349	11.765	11.754	11.776
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.095942	8	0.011767	60	0	60-180	60	112	NoGap	1	24	2	45	1	target	1	414	793	11142	11.765	11.739	11.796
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.095948	8	0.011767	60	0	60-180	60	74	NoGap	1	25	2	0	1	target	1	308	846	11988	11.765	11.754	11.776
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.095953	8	0.011767	60	0	60-180	60	146	NoGap	1	26	2	45	1	target	1	508	746	12734	11.765	11.755	11.775
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.100000	8	0.011767	60	0	60-180	60	174	NoGap	1	27	2	3	0	distractor	1	355	823	13557	11.765	11.755	11.776
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.100006	8	0.011767	60	0	60-180	60	128	NoGap	1	28	2	45	0	distractor	1	355	823	14380	11.765	11.736	11.794
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.100012	8	0.011767	60	0	60-180	60	96	NoGap	1	29	2	45	1	target	1	332	834	15214	11.765	11.754	11.777
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.100018	8	0.011767	60	0	60-180	60	154	NoGap	1	30	2	45	0	distractor	1	379	811	16025	11.765	11.753	11.776
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.100025	8	0.011767	60	0	60-180	60	148	NoGap	1	31	2	45	0	distractor	1	367	817	16842	11.765	11.754	11.777
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.100031	8	0.011767	60	0	60-180	60	74	NoGap	1	32	2	45	1	target	1	438	781	17623	11.765	11.754	11.777
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.100037	8	0.011767	60	0	60-180	60	99	NoGap	1	33	2	3	0	distractor	1	343	829	18452	11.765	11.754	11.778
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.100043	8	0.011767	60	0	60-180	60	151	NoGap	1	34	2	1	0	distractor	1	355	823	19275	11.765	11.755	11.777
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.100049	8	0.011767	60	0	60-180	60	151	NoGap	1	35	2	0	1	target	1	320	840	20115	11.765	11.754	11.776
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.100056	8	0.011767	60	0	60-180	60	161	NoGap	1	36	2	3	1	target	1	367	817	20932	11.765	11.755	11.776
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.100103	8	0.011767	60	0	60-180	60	141	NoGap	1	37	2	1	0	distractor	1	414	793	21725	11.765	11.754	11.776
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.100109	8	0.011767	60	0	60-180	60	108	NoGap	1	38	2	3	0	distractor	1	390	805	22530	11.765	11.754	11.799
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.100114	8	0.011767	60	0	60-180	60	152	NoGap	1	39	2	3	1	distractor	0	309	-1000	21530	11.765	11.755	11.775
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.095537	20101022.100120	8	0.011767	60	0	60-180	60	133	NoGap	1	40	2	3	1	target	1	356	822	22352	11.765	11.755	11.777
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.100225	20101022.100238	8	0.011764	60	0	60-180	60	165	GapPrac	1	1	2	0	1	target	1	367	817	23169	11.937	11.754	23.529
ProbeTrack12	6	ProbeTrack	11.3	WolfelabSpurzheim	20101022.100225	20101022.100249	8	0.011764	60	10	60-180	60	162	GapPrac	1	2	2	45	1	target	1	426	787	23956	11.765	11.754	11.778
