exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack11	16	ProbeTrack	11.2	SCS215a	20101027.142325	20101027.142359	8	0.013328	60	0	60-180	60	75	NoGap	1	1	2	0	0	distractor	1	893	554	554	13.328	12.987	13.670
ProbeTrack11	16	ProbeTrack	11.2	SCS215a	20101027.142325	20101027.142411	8	0.013328	60	0	60-180	60	73	NoGap	1	2	2	3	0	distractor	1	520	740	1294	13.328	13.310	13.348
ProbeTrack11	16	ProbeTrack	11.2	SCS215a	20101027.142325	20101027.142448	8	0.013328	60	0	60-180	60	80	NoGap	1	3	2	1	1	target	1	334	833	2127	13.328	13.313	13.347
ProbeTrack11	16	ProbeTrack	11.2	SCS215a	20101027.142325	20101027.142516	8	0.013328	60	0	60-180	60	144	NoGap	1	4	2	45	0	distractor	1	254	873	3000	13.328	12.958	13.698
ProbeTrack11	16	ProbeTrack	11.2	SCS215a	20101027.142325	20101027.142524	8	0.013328	60	0	60-180	60	115	NoGap	1	5	2	1	1	target	1	374	813	3813	13.328	13.309	13.348
ProbeTrack11	16	ProbeTrack	11.2	SCS215a	20101027.142325	20101027.142531	8	0.013328	60	0	60-180	60	133	NoGap	1	6	2	3	0	distractor	1	707	647	4460	13.328	12.878	13.791
ProbeTrack11	16	ProbeTrack	11.2	SCS215a	20101027.142325	20101027.142538	8	0.013328	60	0	60-180	60	125	NoGap	1	7	2	1	0	target	0	400	-1000	3460	13.328	13.307	13.352
ProbeTrack11	16	ProbeTrack	11.2	SCS215a	20101027.142325	20101027.142544	8	0.013328	60	0	60-180	60	146	NoGap	1	8	2	1	0	distractor	1	813	594	4054	13.328	13.309	13.346
ProbeTrack11	16	ProbeTrack	11.2	SCS215a	20101027.142325	20101027.142551	8	0.013328	60	0	60-180	60	126	NoGap	1	9	2	3	1	target	1	294	853	4907	13.328	13.306	13.344
ProbeTrack11	16	ProbeTrack	11.2	SCS215a	20101027.142325	20101027.142557	8	0.013328	60	0	60-180	60	137	NoGap	1	10	2	1	1	target	1	307	847	5754	13.328	12.966	13.699
